Analysis id 1020	Biotype 1020	Stable id 1023
2	unprocessed_pseudogene	OTTHUMG00000154364
2	unprocessed_pseudogene	OTTHUMG00000154366
2	unprocessed_pseudogene	OTTHUMG00000154365
2	unprocessed_pseudogene	OTTHUMG00000154363
2	protein_coding	OTTHUMG00000152665
2	transcribed_unitary_pseudogene	OTTHUMG00000154568
2	protein_coding	OTTHUMG00000128503
2	protein_coding	OTTHUMG00000152527
2	protein_coding	OTTHUMG00000156962
2	protein_coding	OTTHUMG00000140379
2	protein_coding	OTTHUMG00000156958
2	protein_coding	OTTHUMG00000149899
2	processed_transcript	OTTHUMG00000044412
2	protein_coding	OTTHUMG00000152519
2	protein_coding	OTTHUMG00000150147
2	protein_coding	OTTHUMG00000152516
2	processed_transcript	OTTHUMG00000152518
2	protein_coding	OTTHUMG00000128505
2	processed_pseudogene	OTTHUMG00000157582
2	protein_coding	OTTHUMG00000150143
2	protein_coding	OTTHUMG00000153042
2	processed_pseudogene	OTTHUMG00000157583
2	processed_pseudogene	OTTHUMG00000157585
2	processed_pseudogene	OTTHUMG00000157593
2	processed_pseudogene	OTTHUMG00000157595
2	processed_pseudogene	OTTHUMG00000157597
2	processed_pseudogene	OTTHUMG00000160001
2	processed_pseudogene	OTTHUMG00000157598
2	unprocessed_pseudogene	OTTHUMG00000160114
2	processed_pseudogene	OTTHUMG00000157600
2	processed_pseudogene	OTTHUMG00000157601
2	transcribed_processed_pseudogene	OTTHUMG00000157605
2	processed_pseudogene	OTTHUMG00000157607
2	transcribed_processed_pseudogene	OTTHUMG00000157608
2	processed_pseudogene	OTTHUMG00000157609
2	processed_pseudogene	OTTHUMG00000157610
2	processed_pseudogene	OTTHUMG00000157612
2	protein_coding	OTTHUMG00000133660
2	processed_pseudogene	OTTHUMG00000157614
2	protein_coding	OTTHUMG00000142827
2	processed_pseudogene	OTTHUMG00000157615
2	protein_coding	OTTHUMG00000149919
2	protein_coding	OTTHUMG00000141317
2	protein_coding	OTTHUMG00000158553
2	processed_transcript	OTTHUMG00000150370
2	processed_pseudogene	OTTHUMG00000157618
2	protein_coding	OTTHUMG00000163936
2	protein_coding	OTTHUMG00000152787
2	protein_coding	OTTHUMG00000147352
2	processed_pseudogene	OTTHUMG00000157621
2	processed_pseudogene	OTTHUMG00000157622
2	processed_pseudogene	OTTHUMG00000157625
2	protein_coding	OTTHUMG00000134326
2	processed_pseudogene	OTTHUMG00000157627
2	processed_pseudogene	OTTHUMG00000157628
2	protein_coding	OTTHUMG00000150509
2	processed_pseudogene	OTTHUMG00000157640
2	processed_pseudogene	OTTHUMG00000157656
2	processed_pseudogene	OTTHUMG00000157662
2	processed_pseudogene	OTTHUMG00000157668
2	protein_coding	OTTHUMG00000161990
2	protein_coding	OTTHUMG00000159784
2	processed_pseudogene	OTTHUMG00000157672
2	processed_pseudogene	OTTHUMG00000157673
2	processed_pseudogene	OTTHUMG00000157676
2	processed_pseudogene	OTTHUMG00000157681
2	processed_pseudogene	OTTHUMG00000157689
2	protein_coding	OTTHUMG00000150132
2	processed_pseudogene	OTTHUMG00000157691
2	protein_coding	OTTHUMG00000149910
2	protein_coding	OTTHUMG00000157017
2	processed_pseudogene	OTTHUMG00000157701
2	protein_coding	OTTHUMG00000156965
2	processed_transcript	OTTHUMG00000150129
2	protein_coding	OTTHUMG00000144188
2	processed_pseudogene	OTTHUMG00000157716
2	protein_coding	OTTHUMG00000150413
2	processed_pseudogene	OTTHUMG00000157727
2	protein_coding	OTTHUMG00000156964
2	protein_coding	OTTHUMG00000133613
2	protein_coding	OTTHUMG00000152868
2	processed_transcript	OTTHUMG00000133568
2	protein_coding	OTTHUMG00000157009
2	protein_coding	OTTHUMG00000134333
2	processed_pseudogene	OTTHUMG00000157730
2	protein_coding	OTTHUMG00000152952
2	protein_coding	OTTHUMG00000150051
2	processed_pseudogene	OTTHUMG00000157733
2	protein_coding	OTTHUMG00000133475
2	protein_coding	OTTHUMG00000162267
2	processed_transcript	OTTHUMG00000141273
2	processed_pseudogene	OTTHUMG00000157736
2	unitary_pseudogene	OTTHUMG00000154247
2	unitary_pseudogene	OTTHUMG00000154246
2	protein_coding	OTTHUMG00000150719
2	processed_pseudogene	OTTHUMG00000157739
2	protein_coding	OTTHUMG00000134334
2	processed_pseudogene	OTTHUMG00000157740
2	processed_pseudogene	OTTHUMG00000158498
2	processed_transcript	OTTHUMG00000157726
2	protein_coding	OTTHUMG00000150882
2	processed_pseudogene	OTTHUMG00000157742
2	processed_pseudogene	OTTHUMG00000157748
2	protein_coding	OTTHUMG00000144168
2	protein_coding	OTTHUMG00000137376
2	protein_coding	OTTHUMG00000156438
2	processed_pseudogene	OTTHUMG00000157753
2	processed_pseudogene	OTTHUMG00000157755
2	protein_coding	OTTHUMG00000134325
2	processed_pseudogene	OTTHUMG00000157759
2	processed_pseudogene	OTTHUMG00000157789
2	transcribed_processed_pseudogene	OTTHUMG00000157795
2	protein_coding	OTTHUMG00000047791
2	protein_coding	OTTHUMG00000047787
2	protein_coding	OTTHUMG00000047788
2	processed_pseudogene	OTTHUMG00000047789
2	protein_coding	OTTHUMG00000047790
2	processed_pseudogene	OTTHUMG00000157799
2	processed_pseudogene	OTTHUMG00000157800
2	protein_coding	OTTHUMG00000156794
2	processed_pseudogene	OTTHUMG00000157802
2	protein_coding	OTTHUMG00000151015
2	protein_coding	OTTHUMG00000154981
2	processed_transcript	OTTHUMG00000128905
2	protein_coding	OTTHUMG00000157014
2	protein_coding	OTTHUMG00000162722
2	protein_coding	OTTHUMG00000150477
2	processed_pseudogene	OTTHUMG00000157804
2	protein_coding	OTTHUMG00000154477
2	protein_coding	OTTHUMG00000162010
2	protein_coding	OTTHUMG00000150455
2	transcribed_processed_pseudogene	OTTHUMG00000157813
2	protein_coding	OTTHUMG00000163736
2	processed_pseudogene	OTTHUMG00000157836
2	protein_coding	OTTHUMG00000134328
2	unprocessed_pseudogene	OTTHUMG00000157842
2	processed_pseudogene	OTTHUMG00000157846
2	protein_coding	OTTHUMG00000128507
2	protein_coding	OTTHUMG00000150175
2	processed_pseudogene	OTTHUMG00000157850
2	processed_pseudogene	OTTHUMG00000157851
2	unprocessed_pseudogene	OTTHUMG00000016450
2	processed_transcript	OTTHUMG00000016451
2	processed_transcript	OTTHUMG00000016456
2	processed_pseudogene	OTTHUMG00000016457
2	processed_transcript	OTTHUMG00000016452
2	processed_pseudogene	OTTHUMG00000016453
2	processed_transcript	OTTHUMG00000016454
2	processed_pseudogene	OTTHUMG00000016455
2	processed_pseudogene	OTTHUMG00000016463
2	processed_transcript	OTTHUMG00000016461
2	processed_pseudogene	OTTHUMG00000016459
2	processed_pseudogene	OTTHUMG00000016462
2	processed_pseudogene	OTTHUMG00000016464
2	processed_transcript	OTTHUMG00000016465
2	unprocessed_pseudogene	OTTHUMG00000016466
2	processed_pseudogene	OTTHUMG00000016467
2	processed_pseudogene	OTTHUMG00000016468
2	unprocessed_pseudogene	OTTHUMG00000016458
2	pseudogene	OTTHUMG00000086705
2	processed_transcript	OTTHUMG00000016460
2	processed_pseudogene	OTTHUMG00000016471
2	processed_transcript	OTTHUMG00000016469
2	processed_transcript	OTTHUMG00000016470
2	transcribed_unprocessed_pseudogene	OTTHUMG00000016472
2	processed_transcript	OTTHUMG00000016475
2	unprocessed_pseudogene	OTTHUMG00000016474
2	protein_coding	OTTHUMG00000016473
2	processed_transcript	OTTHUMG00000016476
2	unprocessed_pseudogene	OTTHUMG00000016482
2	unprocessed_pseudogene	OTTHUMG00000016479
2	unprocessed_pseudogene	OTTHUMG00000016483
2	protein_coding	OTTHUMG00000016481
2	protein_coding	OTTHUMG00000016477
2	unprocessed_pseudogene	OTTHUMG00000016480
2	processed_transcript	OTTHUMG00000016478
2	unprocessed_pseudogene	OTTHUMG00000016484
2	processed_pseudogene	OTTHUMG00000016485
2	processed_transcript	OTTHUMG00000016488
2	unprocessed_pseudogene	OTTHUMG00000016486
2	processed_pseudogene	OTTHUMG00000016487
2	processed_transcript	OTTHUMG00000016491
2	processed_transcript	OTTHUMG00000016489
2	unprocessed_pseudogene	OTTHUMG00000016490
2	protein_coding	OTTHUMG00000016493
2	processed_pseudogene	OTTHUMG00000016492
2	unprocessed_pseudogene	OTTHUMG00000016494
2	processed_pseudogene	OTTHUMG00000016495
2	processed_pseudogene	OTTHUMG00000016496
2	processed_transcript	OTTHUMG00000016497
2	protein_coding	OTTHUMG00000016498
2	processed_transcript	OTTHUMG00000016499
2	protein_coding	OTTHUMG00000016502
2	processed_transcript	OTTHUMG00000016500
2	processed_pseudogene	OTTHUMG00000016501
2	protein_coding	OTTHUMG00000016504
2	processed_transcript	OTTHUMG00000016503
2	protein_coding	OTTHUMG00000016507
2	processed_pseudogene	OTTHUMG00000016505
2	processed_transcript	OTTHUMG00000016511
2	processed_transcript	OTTHUMG00000016506
2	protein_coding	OTTHUMG00000016510
2	processed_pseudogene	OTTHUMG00000016508
2	protein_coding	OTTHUMG00000016513
2	protein_coding	OTTHUMG00000016515
2	protein_coding	OTTHUMG00000016516
2	protein_coding	OTTHUMG00000016517
2	processed_pseudogene	OTTHUMG00000016518
2	protein_coding	OTTHUMG00000016521
2	protein_coding	OTTHUMG00000016519
2	processed_pseudogene	OTTHUMG00000016520
2	protein_coding	OTTHUMG00000016528
2	processed_pseudogene	OTTHUMG00000016522
2	processed_transcript	OTTHUMG00000016526
2	processed_pseudogene	OTTHUMG00000016523
2	processed_pseudogene	OTTHUMG00000016524
2	processed_pseudogene	OTTHUMG00000016525
2	protein_coding	OTTHUMG00000016531
2	processed_transcript	OTTHUMG00000016527
2	processed_pseudogene	OTTHUMG00000016529
2	processed_pseudogene	OTTHUMG00000016530
2	protein_coding	OTTHUMG00000016535
2	protein_coding	OTTHUMG00000016539
2	protein_coding	OTTHUMG00000016532
2	processed_transcript	OTTHUMG00000016533
2	processed_transcript	OTTHUMG00000016536
2	processed_pseudogene	OTTHUMG00000016534
2	processed_transcript	OTTHUMG00000046188
2	processed_transcript	OTTHUMG00000016537
2	unprocessed_pseudogene	OTTHUMG00000016538
2	processed_transcript	OTTHUMG00000016541
2	processed_pseudogene	OTTHUMG00000016540
2	processed_pseudogene	OTTHUMG00000016542
2	processed_transcript	OTTHUMG00000016543
2	protein_coding	OTTHUMG00000017410
2	processed_transcript	OTTHUMG00000046192
2	processed_pseudogene	OTTHUMG00000016544
2	protein_coding	OTTHUMG00000067414
2	processed_pseudogene	OTTHUMG00000016545
2	processed_pseudogene	OTTHUMG00000016546
2	protein_coding	OTTHUMG00000017412
2	processed_transcript	OTTHUMG00000016547
2	processed_pseudogene	OTTHUMG00000016549
2	processed_pseudogene	OTTHUMG00000016548
2	processed_pseudogene	OTTHUMG00000016551
2	processed_pseudogene	OTTHUMG00000016550
2	processed_pseudogene	OTTHUMG00000016552
2	processed_pseudogene	OTTHUMG00000016553
2	processed_pseudogene	OTTHUMG00000016554
2	processed_transcript	OTTHUMG00000016555
2	processed_pseudogene	OTTHUMG00000016557
2	processed_pseudogene	OTTHUMG00000016556
2	processed_pseudogene	OTTHUMG00000016558
2	processed_transcript	OTTHUMG00000016559
2	protein_coding	OTTHUMG00000016563
2	processed_pseudogene	OTTHUMG00000016560
2	processed_pseudogene	OTTHUMG00000016561
2	protein_coding	OTTHUMG00000016562
2	processed_pseudogene	OTTHUMG00000016564
2	processed_transcript	OTTHUMG00000016565
2	processed_transcript	OTTHUMG00000016566
2	processed_transcript	OTTHUMG00000016567
2	protein_coding	OTTHUMG00000016568
2	protein_coding	OTTHUMG00000016573
2	processed_pseudogene	OTTHUMG00000016569
2	processed_transcript	OTTHUMG00000016571
2	protein_coding	OTTHUMG00000016570
2	processed_transcript	OTTHUMG00000016572
2	processed_transcript	OTTHUMG00000016574
2	processed_pseudogene	OTTHUMG00000016575
2	protein_coding	OTTHUMG00000016578
2	processed_transcript	OTTHUMG00000016580
2	protein_coding	OTTHUMG00000016576
2	processed_transcript	OTTHUMG00000016579
2	processed_pseudogene	OTTHUMG00000016577
2	processed_pseudogene	OTTHUMG00000016581
2	unprocessed_pseudogene	OTTHUMG00000016586
2	processed_transcript	OTTHUMG00000016583
2	protein_coding	OTTHUMG00000016582
2	unprocessed_pseudogene	OTTHUMG00000016585
2	processed_transcript	OTTHUMG00000016584
2	protein_coding	OTTHUMG00000016588
2	processed_pseudogene	OTTHUMG00000016587
2	processed_pseudogene	OTTHUMG00000016590
2	processed_pseudogene	OTTHUMG00000016591
2	protein_coding	OTTHUMG00000016589
2	protein_coding	OTTHUMG00000016595
2	transcribed_unprocessed_pseudogene	OTTHUMG00000016596
2	processed_transcript	OTTHUMG00000016597
2	unprocessed_pseudogene	OTTHUMG00000016593
2	processed_pseudogene	OTTHUMG00000016594
2	protein_coding	OTTHUMG00000016601
2	protein_coding	OTTHUMG00000016603
2	protein_coding	OTTHUMG00000016602
2	processed_transcript	OTTHUMG00000016604
2	processed_transcript	OTTHUMG00000016605
2	processed_transcript	OTTHUMG00000016599
2	processed_pseudogene	OTTHUMG00000016600
2	protein_coding	OTTHUMG00000016606
2	protein_coding	OTTHUMG00000016608
2	processed_pseudogene	OTTHUMG00000016607
2	protein_coding	OTTHUMG00000016611
2	processed_pseudogene	OTTHUMG00000016609
2	protein_coding	OTTHUMG00000016612
2	processed_transcript	OTTHUMG00000016610
2	unprocessed_pseudogene	OTTHUMG00000016613
2	processed_pseudogene	OTTHUMG00000016615
2	protein_coding	OTTHUMG00000016614
2	processed_pseudogene	OTTHUMG00000016616
2	protein_coding	OTTHUMG00000016617
2	protein_coding	OTTHUMG00000016621
2	processed_pseudogene	OTTHUMG00000016618
2	processed_transcript	OTTHUMG00000016619
2	protein_coding	OTTHUMG00000016620
2	processed_pseudogene	OTTHUMG00000016622
2	processed_pseudogene	OTTHUMG00000016623
2	processed_pseudogene	OTTHUMG00000016624
2	protein_coding	OTTHUMG00000016626
2	processed_transcript	OTTHUMG00000016625
2	processed_transcript	OTTHUMG00000016628
2	processed_transcript	OTTHUMG00000016629
2	protein_coding	OTTHUMG00000016630
2	protein_coding	OTTHUMG00000016627
2	processed_transcript	OTTHUMG00000016631
2	protein_coding	OTTHUMG00000016632
2	protein_coding	OTTHUMG00000016633
2	protein_coding	OTTHUMG00000016634
2	protein_coding	OTTHUMG00000016635
2	processed_pseudogene	OTTHUMG00000016636
2	protein_coding	OTTHUMG00000016637
2	protein_coding	OTTHUMG00000016638
2	protein_coding	OTTHUMG00000016642
2	protein_coding	OTTHUMG00000016640
2	protein_coding	OTTHUMG00000016646
2	processed_pseudogene	OTTHUMG00000016643
2	protein_coding	OTTHUMG00000016645
2	processed_pseudogene	OTTHUMG00000016644
2	protein_coding	OTTHUMG00000016648
2	processed_pseudogene	OTTHUMG00000016649
2	protein_coding	OTTHUMG00000016652
2	protein_coding	OTTHUMG00000016650
2	processed_pseudogene	OTTHUMG00000016651
2	processed_pseudogene	OTTHUMG00000016653
2	protein_coding	OTTHUMG00000016657
2	processed_transcript	OTTHUMG00000016655
2	processed_pseudogene	OTTHUMG00000016654
2	processed_transcript	OTTHUMG00000016656
2	protein_coding	OTTHUMG00000016658
2	protein_coding	OTTHUMG00000016661
2	processed_pseudogene	OTTHUMG00000016660
2	processed_transcript	OTTHUMG00000147351
2	processed_transcript	OTTHUMG00000016662
2	protein_coding	OTTHUMG00000016659
2	TEC	OTTHUMG00000055980
2	processed_transcript	OTTHUMG00000016663
2	processed_transcript	OTTHUMG00000055982
2	processed_transcript	OTTHUMG00000016664
2	TEC	OTTHUMG00000055979
2	protein_coding	OTTHUMG00000016665
2	processed_pseudogene	OTTHUMG00000016666
2	processed_transcript	OTTHUMG00000016667
2	processed_transcript	OTTHUMG00000016668
2	processed_transcript	OTTHUMG00000055981
2	processed_pseudogene	OTTHUMG00000016669
2	protein_coding	OTTHUMG00000016670
2	processed_pseudogene	OTTHUMG00000016672
2	processed_pseudogene	OTTHUMG00000016673
2	processed_pseudogene	OTTHUMG00000016674
2	protein_coding	OTTHUMG00000016675
2	protein_coding	OTTHUMG00000016677
2	processed_transcript	OTTHUMG00000016676
2	processed_transcript	OTTHUMG00000016678
2	protein_coding	OTTHUMG00000016679
2	processed_transcript	OTTHUMG00000016680
2	processed_transcript	OTTHUMG00000016681
2	protein_coding	OTTHUMG00000016682
2	processed_transcript	OTTHUMG00000016683
2	processed_transcript	OTTHUMG00000016684
2	unitary_pseudogene	OTTHUMG00000016687
2	protein_coding	OTTHUMG00000016685
2	protein_coding	OTTHUMG00000016688
2	processed_pseudogene	OTTHUMG00000016689
2	protein_coding	OTTHUMG00000016690
2	processed_transcript	OTTHUMG00000016691
2	processed_transcript	OTTHUMG00000153574
2	processed_transcript	OTTHUMG00000016692
2	protein_coding	OTTHUMG00000016696
2	processed_transcript	OTTHUMG00000016695
2	protein_coding	OTTHUMG00000016694
2	protein_coding	OTTHUMG00000017411
2	processed_pseudogene	OTTHUMG00000016693
2	protein_coding	OTTHUMG00000016697
2	protein_coding	OTTHUMG00000016701
2	protein_coding	OTTHUMG00000016700
2	processed_pseudogene	OTTHUMG00000016698
2	processed_transcript	OTTHUMG00000016699
2	protein_coding	OTTHUMG00000016704
2	processed_transcript	OTTHUMG00000016703
2	processed_pseudogene	OTTHUMG00000016705
2	protein_coding	OTTHUMG00000017408
2	protein_coding	OTTHUMG00000016708
2	processed_transcript	OTTHUMG00000016707
2	processed_transcript	OTTHUMG00000016706
2	processed_transcript	OTTHUMG00000016709
2	processed_transcript	OTTHUMG00000016710
2	processed_transcript	OTTHUMG00000016711
2	processed_transcript	OTTHUMG00000016712
2	processed_transcript	OTTHUMG00000016714
2	processed_transcript	OTTHUMG00000016713
2	processed_transcript	OTTHUMG00000016716
2	protein_coding	OTTHUMG00000016715
2	processed_pseudogene	OTTHUMG00000016717
2	processed_transcript	OTTHUMG00000016718
2	processed_pseudogene	OTTHUMG00000016719
2	protein_coding	OTTHUMG00000016724
2	processed_transcript	OTTHUMG00000016720
2	processed_pseudogene	OTTHUMG00000016721
2	processed_pseudogene	OTTHUMG00000016722
2	protein_coding	OTTHUMG00000016723
2	processed_transcript	OTTHUMG00000016726
2	protein_coding	OTTHUMG00000016729
2	protein_coding	OTTHUMG00000016728
2	protein_coding	OTTHUMG00000162258
2	protein_coding	OTTHUMG00000016731
2	protein_coding	OTTHUMG00000016730
2	protein_coding	OTTHUMG00000016732
2	protein_coding	OTTHUMG00000016733
2	processed_pseudogene	OTTHUMG00000016734
2	protein_coding	OTTHUMG00000016735
2	processed_pseudogene	OTTHUMG00000016736
2	processed_pseudogene	OTTHUMG00000016737
2	processed_pseudogene	OTTHUMG00000016739
2	protein_coding	OTTHUMG00000016738
2	protein_coding	OTTHUMG00000016740
2	processed_transcript	OTTHUMG00000016743
2	processed_pseudogene	OTTHUMG00000016745
2	processed_pseudogene	OTTHUMG00000016746
2	processed_pseudogene	OTTHUMG00000016744
2	protein_coding	OTTHUMG00000016741
2	protein_coding	OTTHUMG00000016742
2	protein_coding	OTTHUMG00000016747
2	protein_coding	OTTHUMG00000016748
2	processed_pseudogene	OTTHUMG00000016749
2	processed_transcript	OTTHUMG00000016750
2	protein_coding	OTTHUMG00000016751
2	protein_coding	OTTHUMG00000016752
2	processed_pseudogene	OTTHUMG00000016753
2	processed_transcript	OTTHUMG00000016755
2	protein_coding	OTTHUMG00000017409
2	processed_transcript	OTTHUMG00000016756
2	processed_transcript	OTTHUMG00000016758
2	processed_pseudogene	OTTHUMG00000016757
2	protein_coding	OTTHUMG00000016759
2	processed_transcript	OTTHUMG00000016760
2	processed_pseudogene	OTTHUMG00000016761
2	unprocessed_pseudogene	OTTHUMG00000016762
2	protein_coding	OTTHUMG00000016763
2	protein_coding	OTTHUMG00000016764
2	protein_coding	OTTHUMG00000016765
2	processed_pseudogene	OTTHUMG00000016766
2	protein_coding	OTTHUMG00000016767
2	protein_coding	OTTHUMG00000016768
2	processed_pseudogene	OTTHUMG00000016769
2	processed_transcript	OTTHUMG00000016770
2	processed_transcript	OTTHUMG00000016771
2	processed_transcript	OTTHUMG00000016772
2	protein_coding	OTTHUMG00000016775
2	processed_pseudogene	OTTHUMG00000016774
2	protein_coding	OTTHUMG00000016777
2	protein_coding	OTTHUMG00000016776
2	unprocessed_pseudogene	OTTHUMG00000016779
2	processed_transcript	OTTHUMG00000016781
2	processed_pseudogene	OTTHUMG00000016778
2	protein_coding	OTTHUMG00000016780
2	protein_coding	OTTHUMG00000016783
2	processed_pseudogene	OTTHUMG00000016782
2	protein_coding	OTTHUMG00000016784
2	protein_coding	OTTHUMG00000016786
2	processed_pseudogene	OTTHUMG00000016785
2	protein_coding	OTTHUMG00000016789
2	processed_pseudogene	OTTHUMG00000016787
2	protein_coding	OTTHUMG00000016790
2	processed_pseudogene	OTTHUMG00000016788
2	protein_coding	OTTHUMG00000016791
2	processed_pseudogene	OTTHUMG00000016794
2	processed_pseudogene	OTTHUMG00000016793
2	processed_pseudogene	OTTHUMG00000016792
2	processed_pseudogene	OTTHUMG00000016795
2	protein_coding	OTTHUMG00000016796
2	protein_coding	OTTHUMG00000016799
2	processed_pseudogene	OTTHUMG00000016797
2	processed_pseudogene	OTTHUMG00000016798
2	processed_transcript	OTTHUMG00000016801
2	protein_coding	OTTHUMG00000016804
2	processed_pseudogene	OTTHUMG00000016800
2	processed_pseudogene	OTTHUMG00000016802
2	protein_coding	OTTHUMG00000016805
2	processed_transcript	OTTHUMG00000016803
2	processed_pseudogene	OTTHUMG00000016806
2	protein_coding	OTTHUMG00000016807
2	protein_coding	OTTHUMG00000016809
2	processed_transcript	OTTHUMG00000016810
2	processed_transcript	OTTHUMG00000016811
2	protein_coding	OTTHUMG00000016814
2	processed_pseudogene	OTTHUMG00000016812
2	protein_coding	OTTHUMG00000016813
2	processed_transcript	OTTHUMG00000016815
2	protein_coding	OTTHUMG00000016818
2	processed_pseudogene	OTTHUMG00000016816
2	processed_transcript	OTTHUMG00000016817
2	processed_transcript	OTTHUMG00000016819
2	protein_coding	OTTHUMG00000017413
2	protein_coding	OTTHUMG00000016826
2	processed_pseudogene	OTTHUMG00000016825
2	processed_transcript	OTTHUMG00000016827
2	processed_transcript	OTTHUMG00000016828
2	processed_transcript	OTTHUMG00000016829
2	protein_coding	OTTHUMG00000016831
2	processed_transcript	OTTHUMG00000016830
2	processed_transcript	OTTHUMG00000016832
2	protein_coding	OTTHUMG00000016833
2	processed_transcript	OTTHUMG00000016834
2	protein_coding	OTTHUMG00000016838
2	transcribed_processed_pseudogene	OTTHUMG00000016835
2	processed_pseudogene	OTTHUMG00000016836
2	processed_transcript	OTTHUMG00000016839
2	processed_transcript	OTTHUMG00000016840
2	protein_coding	OTTHUMG00000016842
2	protein_coding	OTTHUMG00000016841
2	processed_transcript	OTTHUMG00000016843
2	protein_coding	OTTHUMG00000016849
2	protein_coding	OTTHUMG00000016844
2	protein_coding	OTTHUMG00000016845
2	processed_transcript	OTTHUMG00000016851
2	processed_transcript	OTTHUMG00000016846
2	processed_pseudogene	OTTHUMG00000016852
2	protein_coding	OTTHUMG00000016853
2	processed_transcript	OTTHUMG00000163473
2	processed_pseudogene	OTTHUMG00000016854
2	protein_coding	OTTHUMG00000016855
2	protein_coding	OTTHUMG00000016856
2	processed_pseudogene	OTTHUMG00000016857
2	processed_pseudogene	OTTHUMG00000016858
2	processed_transcript	OTTHUMG00000016859
2	processed_pseudogene	OTTHUMG00000016860
2	protein_coding	OTTHUMG00000016861
2	protein_coding	OTTHUMG00000016862
2	protein_coding	OTTHUMG00000016863
2	protein_coding	OTTHUMG00000016867
2	processed_transcript	OTTHUMG00000016865
2	protein_coding	OTTHUMG00000016864
2	protein_coding	OTTHUMG00000016866
2	processed_pseudogene	OTTHUMG00000016869
2	protein_coding	OTTHUMG00000016868
2	processed_pseudogene	OTTHUMG00000016876
2	processed_transcript	OTTHUMG00000016874
2	processed_transcript	OTTHUMG00000016875
2	processed_pseudogene	OTTHUMG00000016871
2	processed_pseudogene	OTTHUMG00000016872
2	processed_pseudogene	OTTHUMG00000016873
2	protein_coding	OTTHUMG00000016877
2	protein_coding	OTTHUMG00000016878
2	protein_coding	OTTHUMG00000016881
2	processed_transcript	OTTHUMG00000016880
2	processed_pseudogene	OTTHUMG00000016882
2	processed_pseudogene	OTTHUMG00000016883
2	processed_pseudogene	OTTHUMG00000016884
2	processed_transcript	OTTHUMG00000016885
2	processed_transcript	OTTHUMG00000016886
2	protein_coding	OTTHUMG00000016889
2	processed_transcript	OTTHUMG00000016887
2	protein_coding	OTTHUMG00000016890
2	protein_coding	OTTHUMG00000016891
2	processed_transcript	OTTHUMG00000016893
2	processed_pseudogene	OTTHUMG00000016892
2	protein_coding	OTTHUMG00000016894
2	processed_transcript	OTTHUMG00000016896
2	protein_coding	OTTHUMG00000016900
2	processed_pseudogene	OTTHUMG00000016899
2	processed_pseudogene	OTTHUMG00000016898
2	protein_coding	OTTHUMG00000016895
2	protein_coding	OTTHUMG00000016902
2	processed_transcript	OTTHUMG00000016904
2	processed_transcript	OTTHUMG00000016905
2	protein_coding	OTTHUMG00000016906
2	processed_pseudogene	OTTHUMG00000016907
2	protein_coding	OTTHUMG00000016911
2	processed_pseudogene	OTTHUMG00000016908
2	processed_pseudogene	OTTHUMG00000016912
2	processed_pseudogene	OTTHUMG00000016910
2	protein_coding	OTTHUMG00000016909
2	protein_coding	OTTHUMG00000016913
2	protein_coding	OTTHUMG00000016914
2	protein_coding	OTTHUMG00000016918
2	processed_pseudogene	OTTHUMG00000016917
2	protein_coding	OTTHUMG00000016916
2	protein_coding	OTTHUMG00000016915
2	processed_pseudogene	OTTHUMG00000016921
2	protein_coding	OTTHUMG00000016919
2	protein_coding	OTTHUMG00000016920
2	protein_coding	OTTHUMG00000016922
2	processed_transcript	OTTHUMG00000016923
2	processed_pseudogene	OTTHUMG00000016925
2	protein_coding	OTTHUMG00000016924
2	protein_coding	OTTHUMG00000016926
2	protein_coding	OTTHUMG00000140140
2	processed_transcript	OTTHUMG00000016927
2	processed_transcript	OTTHUMG00000016929
2	protein_coding	OTTHUMG00000016934
2	processed_pseudogene	OTTHUMG00000016928
2	processed_pseudogene	OTTHUMG00000016930
2	processed_pseudogene	OTTHUMG00000016931
2	processed_transcript	OTTHUMG00000016932
2	protein_coding	OTTHUMG00000016936
2	processed_transcript	OTTHUMG00000016935
2	processed_transcript	OTTHUMG00000016938
2	protein_coding	OTTHUMG00000016937
2	protein_coding	OTTHUMG00000016940
2	processed_transcript	OTTHUMG00000016939
2	processed_transcript	OTTHUMG00000153575
2	processed_pseudogene	OTTHUMG00000016941
2	protein_coding	OTTHUMG00000016942
2	protein_coding	OTTHUMG00000016943
2	protein_coding	OTTHUMG00000016945
2	processed_transcript	OTTHUMG00000016944
2	processed_pseudogene	OTTHUMG00000016946
2	processed_pseudogene	OTTHUMG00000016947
2	protein_coding	OTTHUMG00000017407
2	processed_pseudogene	OTTHUMG00000016948
2	processed_transcript	OTTHUMG00000016949
2	protein_coding	OTTHUMG00000016952
2	processed_transcript	OTTHUMG00000016953
2	protein_coding	OTTHUMG00000016950
2	processed_pseudogene	OTTHUMG00000016951
2	protein_coding	OTTHUMG00000017406
2	processed_pseudogene	OTTHUMG00000016954
2	protein_coding	OTTHUMG00000016959
2	protein_coding	OTTHUMG00000164353
2	protein_coding	OTTHUMG00000016957
2	processed_transcript	OTTHUMG00000016956
2	protein_coding	OTTHUMG00000016958
2	processed_transcript	OTTHUMG00000016962
2	unprocessed_pseudogene	OTTHUMG00000016960
2	unprocessed_pseudogene	OTTHUMG00000016961
2	protein_coding	OTTHUMG00000016963
2	protein_coding	OTTHUMG00000016964
2	protein_coding	OTTHUMG00000016967
2	processed_transcript	OTTHUMG00000016974
