VEGA gene ID	Pathway stable ID
OTTHUMG00000086653	REACT_22161
OTTHUMG00000086638	REACT_19373
OTTHUMG00000086638	REACT_19331
OTTHUMG00000086638	REACT_20676
OTTHUMG00000065821	REACT_15518
OTTHUMG00000065821	REACT_19305
OTTHUMG00000065821	REACT_19118
OTTHUMG00000065821	REACT_19188
OTTHUMG00000065186	REACT_6305
OTTHUMG00000065186	REACT_6759
OTTHUMG00000065284	REACT_11061
OTTHUMG00000065284	REACT_13638
OTTHUMG00000065284	REACT_13776
OTTHUMG00000065284	REACT_11044
OTTHUMG00000065284	REACT_11051
OTTHUMG00000065284	REACT_13720
OTTHUMG00000065284	REACT_14797
OTTHUMG00000065284	REACT_19184
OTTHUMG00000065284	REACT_18407
OTTHUMG00000065628	REACT_1698
OTTHUMG00000065628	REACT_1776
OTTHUMG00000065628	REACT_522
OTTHUMG00000065188	REACT_6900
OTTHUMG00000065188	REACT_25078
OTTHUMG00000065188	REACT_24980
OTTHUMG00000065188	REACT_25229
OTTHUMG00000065126	REACT_6900
OTTHUMG00000065126	REACT_25162
OTTHUMG00000065126	REACT_25216
OTTHUMG00000065126	REACT_25229
OTTHUMG00000065127	REACT_6900
OTTHUMG00000065127	REACT_25162
OTTHUMG00000065127	REACT_25216
OTTHUMG00000065127	REACT_25229
OTTHUMG00000085308	REACT_22172
OTTHUMG00000085308	REACT_22186
OTTHUMG00000085308	REACT_22344
OTTHUMG00000084878	REACT_20
OTTHUMG00000084878	REACT_798
OTTHUMG00000084878	REACT_1280
OTTHUMG00000084878	REACT_604
OTTHUMG00000084878	REACT_318
OTTHUMG00000084869	REACT_11061
OTTHUMG00000084869	REACT_13638
OTTHUMG00000084869	REACT_13776
OTTHUMG00000084869	REACT_11044
OTTHUMG00000084869	REACT_11051
OTTHUMG00000084869	REACT_13720
OTTHUMG00000084869	REACT_14797
OTTHUMG00000084869	REACT_19184
OTTHUMG00000084869	REACT_18407
OTTHUMG00000081872	REACT_19373
OTTHUMG00000081872	REACT_19331
OTTHUMG00000081872	REACT_20676
OTTHUMG00000081873	REACT_19373
OTTHUMG00000081873	REACT_19331
OTTHUMG00000081873	REACT_20676
OTTHUMG00000078879	REACT_15370
OTTHUMG00000078879	REACT_13477
OTTHUMG00000078879	REACT_13685
OTTHUMG00000078879	REACT_21322
OTTHUMG00000078879	REACT_21343
OTTHUMG00000078879	REACT_21346
OTTHUMG00000078879	REACT_21312
OTTHUMG00000044595	REACT_16936
OTTHUMG00000044595	REACT_17029
OTTHUMG00000044595	REACT_16956
OTTHUMG00000044595	REACT_17050
OTTHUMG00000044595	REACT_17004
OTTHUMG00000044595	REACT_16907
OTTHUMG00000044595	REACT_16952
OTTHUMG00000044595	REACT_17015
OTTHUMG00000078442	REACT_6305
OTTHUMG00000078442	REACT_6759
OTTHUMG00000078441	REACT_604
OTTHUMG00000078441	REACT_12051
OTTHUMG00000078441	REACT_13552
OTTHUMG00000074508	REACT_604
OTTHUMG00000074508	REACT_6900
OTTHUMG00000074508	REACT_11152
OTTHUMG00000074508	REACT_12051
OTTHUMG00000074229	REACT_13433
OTTHUMG00000074229	REACT_13567
OTTHUMG00000074229	REACT_13705
OTTHUMG00000074229	REACT_13645
OTTHUMG00000033032	REACT_14797
OTTHUMG00000033032	REACT_14828
OTTHUMG00000033032	REACT_14819
OTTHUMG00000033032	REACT_19184
OTTHUMG00000033032	REACT_19231
OTTHUMG00000033032	REACT_21340
OTTHUMG00000033027	REACT_14797
OTTHUMG00000033027	REACT_14828
OTTHUMG00000033027	REACT_14819
OTTHUMG00000033027	REACT_19184
OTTHUMG00000033027	REACT_19231
OTTHUMG00000033027	REACT_21340
OTTHUMG00000033018	REACT_467
OTTHUMG00000033018	REACT_1753
OTTHUMG00000033018	REACT_1735
OTTHUMG00000033018	REACT_125
OTTHUMG00000033018	REACT_71
OTTHUMG00000033018	REACT_1675
OTTHUMG00000033018	REACT_2039
OTTHUMG00000033007	REACT_13723
OTTHUMG00000033007	REACT_13477
OTTHUMG00000033007	REACT_13685
OTTHUMG00000033007	REACT_23947
OTTHUMG00000033049	REACT_22205
OTTHUMG00000033049	REACT_18266
OTTHUMG00000033049	REACT_22266
OTTHUMG00000033080	REACT_15370
OTTHUMG00000033080	REACT_13477
OTTHUMG00000033080	REACT_13685
OTTHUMG00000033080	REACT_15461
OTTHUMG00000033080	REACT_22336
OTTHUMG00000033080	REACT_22149
OTTHUMG00000033080	REACT_22223
OTTHUMG00000033080	REACT_22303
OTTHUMG00000033080	REACT_22352
OTTHUMG00000033080	REACT_22126
OTTHUMG00000032965	REACT_11208
OTTHUMG00000032965	REACT_11123
OTTHUMG00000032965	REACT_11096
OTTHUMG00000032965	REACT_18368
OTTHUMG00000032965	REACT_18356
OTTHUMG00000032965	REACT_15380
OTTHUMG00000032938	REACT_16888
OTTHUMG00000032938	REACT_18334
OTTHUMG00000032938	REACT_18312
OTTHUMG00000032938	REACT_18266
OTTHUMG00000032932	REACT_14797
OTTHUMG00000032932	REACT_14828
OTTHUMG00000032932	REACT_14819
OTTHUMG00000032932	REACT_19184
OTTHUMG00000032932	REACT_18283
OTTHUMG00000032932	REACT_21340
OTTHUMG00000032923	REACT_15518
OTTHUMG00000032923	REACT_22285
OTTHUMG00000032923	REACT_19118
OTTHUMG00000032923	REACT_23988
OTTHUMG00000032919	REACT_604
OTTHUMG00000032919	REACT_24970
OTTHUMG00000032912	REACT_604
OTTHUMG00000032912	REACT_24970
OTTHUMG00000032915	REACT_2159
OTTHUMG00000032915	REACT_1979
OTTHUMG00000032915	REACT_1258
OTTHUMG00000032915	REACT_1797
OTTHUMG00000032915	REACT_1079
OTTHUMG00000032915	REACT_931
OTTHUMG00000032915	REACT_2085
OTTHUMG00000032915	REACT_2099
OTTHUMG00000032915	REACT_1986
OTTHUMG00000032915	REACT_1014
OTTHUMG00000032915	REACT_71
OTTHUMG00000032915	REACT_79
OTTHUMG00000032915	REACT_1477
OTTHUMG00000032915	REACT_1404
OTTHUMG00000032915	REACT_1762
OTTHUMG00000032915	REACT_6167
OTTHUMG00000032915	REACT_6145
OTTHUMG00000032915	REACT_6152
OTTHUMG00000032915	REACT_13698
OTTHUMG00000032915	REACT_9491
OTTHUMG00000032915	REACT_13819
OTTHUMG00000032915	REACT_15550
OTTHUMG00000032915	REACT_15380
OTTHUMG00000032915	REACT_17015
OTTHUMG00000032908	REACT_13552
OTTHUMG00000032899	REACT_14797
OTTHUMG00000032899	REACT_14828
OTTHUMG00000032899	REACT_16983
OTTHUMG00000032899	REACT_19184
OTTHUMG00000032899	REACT_16903
OTTHUMG00000032899	REACT_19231
OTTHUMG00000032899	REACT_21340
OTTHUMG00000032895	REACT_1949
OTTHUMG00000032895	REACT_2243
OTTHUMG00000032895	REACT_1725
OTTHUMG00000032895	REACT_1156
OTTHUMG00000032895	REACT_734
OTTHUMG00000032895	REACT_1221
OTTHUMG00000032895	REACT_2148
OTTHUMG00000032895	REACT_1574
OTTHUMG00000032895	REACT_1783
OTTHUMG00000032895	REACT_4
OTTHUMG00000032895	REACT_2014
OTTHUMG00000032895	REACT_899
OTTHUMG00000032895	REACT_152
OTTHUMG00000032895	REACT_207
OTTHUMG00000032895	REACT_829
OTTHUMG00000032895	REACT_383
OTTHUMG00000032895	REACT_309
OTTHUMG00000032895	REACT_1625
OTTHUMG00000032895	REACT_85
OTTHUMG00000032895	REACT_1614
OTTHUMG00000032895	REACT_2160
OTTHUMG00000032895	REACT_1208
OTTHUMG00000032895	REACT_2254
OTTHUMG00000032895	REACT_1538
OTTHUMG00000032895	REACT_9029
OTTHUMG00000032895	REACT_13
OTTHUMG00000032895	REACT_938
OTTHUMG00000032895	REACT_578
OTTHUMG00000032895	REACT_6185
OTTHUMG00000032895	REACT_6288
OTTHUMG00000032895	REACT_13648
OTTHUMG00000032895	REACT_6785
OTTHUMG00000032895	REACT_6821
OTTHUMG00000032895	REACT_6828
OTTHUMG00000032895	REACT_6871
OTTHUMG00000032895	REACT_6761
OTTHUMG00000032895	REACT_6850
OTTHUMG00000032895	REACT_6837
OTTHUMG00000032895	REACT_6781
OTTHUMG00000032895	REACT_6954
OTTHUMG00000032895	REACT_9031
OTTHUMG00000032895	REACT_9453
OTTHUMG00000032895	REACT_9003
OTTHUMG00000032895	REACT_11063
OTTHUMG00000032895	REACT_11045
OTTHUMG00000032895	REACT_13464
OTTHUMG00000032895	REACT_20549
OTTHUMG00000032895	REACT_13565
OTTHUMG00000032895	REACT_20605
OTTHUMG00000032895	REACT_25325
OTTHUMG00000032895	REACT_24994
OTTHUMG00000032895	REACT_21279
OTTHUMG00000032895	REACT_21300
OTTHUMG00000032895	REACT_21267
OTTHUMG00000032895	REACT_21257
OTTHUMG00000032893	REACT_2089
OTTHUMG00000032893	REACT_1655
OTTHUMG00000032893	REACT_1366
OTTHUMG00000032893	REACT_1788
OTTHUMG00000032893	REACT_71
OTTHUMG00000032893	REACT_1851
OTTHUMG00000032893	REACT_2039
OTTHUMG00000032893	REACT_834
OTTHUMG00000032893	REACT_6256
OTTHUMG00000032893	REACT_6361
OTTHUMG00000032893	REACT_6185
OTTHUMG00000032893	REACT_6332
OTTHUMG00000032893	REACT_6253
OTTHUMG00000032893	REACT_6233
OTTHUMG00000032893	REACT_22107
OTTHUMG00000032890	REACT_21402
OTTHUMG00000032890	REACT_19195
OTTHUMG00000032890	REACT_19331
OTTHUMG00000032890	REACT_20676
OTTHUMG00000032890	REACT_21303
OTTHUMG00000032867	REACT_14797
OTTHUMG00000032867	REACT_14828
OTTHUMG00000032867	REACT_14819
OTTHUMG00000032867	REACT_19184
OTTHUMG00000032867	REACT_18283
OTTHUMG00000032867	REACT_21340
OTTHUMG00000032854	REACT_6305
OTTHUMG00000032854	REACT_6759
OTTHUMG00000032860	REACT_682
OTTHUMG00000032860	REACT_910
OTTHUMG00000032860	REACT_2203
OTTHUMG00000032860	REACT_152
OTTHUMG00000032860	REACT_383
OTTHUMG00000032860	REACT_604
OTTHUMG00000032860	REACT_9480
OTTHUMG00000032860	REACT_9411
OTTHUMG00000032860	REACT_11039
OTTHUMG00000032860	REACT_9509
OTTHUMG00000032860	REACT_11050
OTTHUMG00000032860	REACT_11123
OTTHUMG00000032860	REACT_22205
OTTHUMG00000032860	REACT_15296
OTTHUMG00000032860	REACT_15479
OTTHUMG00000032860	REACT_15510
OTTHUMG00000032860	REACT_16936
OTTHUMG00000032860	REACT_17029
OTTHUMG00000032860	REACT_16956
OTTHUMG00000032860	REACT_16967
OTTHUMG00000032860	REACT_17004
OTTHUMG00000032860	REACT_16952
OTTHUMG00000032860	REACT_17015
OTTHUMG00000032860	REACT_18266
OTTHUMG00000032860	REACT_22365
OTTHUMG00000032860	REACT_21391
OTTHUMG00000032860	REACT_21300
OTTHUMG00000032860	REACT_25201
OTTHUMG00000032860	REACT_24970
OTTHUMG00000032858	REACT_11123
OTTHUMG00000032858	REACT_11235
OTTHUMG00000032858	REACT_19187
OTTHUMG00000032858	REACT_19287
OTTHUMG00000032840	REACT_19323
OTTHUMG00000032840	REACT_22258
OTTHUMG00000032825	REACT_1520
OTTHUMG00000032825	REACT_723
OTTHUMG00000032825	REACT_474
OTTHUMG00000032819	REACT_212
OTTHUMG00000032819	REACT_474
OTTHUMG00000032819	REACT_6256
OTTHUMG00000032819	REACT_6361
OTTHUMG00000032819	REACT_6185
OTTHUMG00000032819	REACT_6288
OTTHUMG00000032819	REACT_6190
OTTHUMG00000032819	REACT_6804
OTTHUMG00000032819	REACT_6757
OTTHUMG00000032819	REACT_6916
OTTHUMG00000032819	REACT_9395
OTTHUMG00000032819	REACT_7991
OTTHUMG00000032819	REACT_9441
OTTHUMG00000032819	REACT_15518
OTTHUMG00000032819	REACT_19118
OTTHUMG00000032791	REACT_467
OTTHUMG00000032791	REACT_1735
OTTHUMG00000032791	REACT_1849
OTTHUMG00000032791	REACT_125
OTTHUMG00000032791	REACT_894
OTTHUMG00000032791	REACT_1366
OTTHUMG00000032791	REACT_1788
OTTHUMG00000032791	REACT_71
OTTHUMG00000032791	REACT_1768
OTTHUMG00000032791	REACT_1675
OTTHUMG00000032791	REACT_2039
OTTHUMG00000032791	REACT_78
OTTHUMG00000032791	REACT_1096
OTTHUMG00000032791	REACT_387
OTTHUMG00000032791	REACT_397
OTTHUMG00000032791	REACT_717
OTTHUMG00000032796	REACT_152
OTTHUMG00000032796	REACT_6828
OTTHUMG00000032796	REACT_6761
OTTHUMG00000032796	REACT_21279
OTTHUMG00000032785	REACT_14797
OTTHUMG00000032785	REACT_14828
OTTHUMG00000032785	REACT_14819
OTTHUMG00000032785	REACT_19184
OTTHUMG00000032785	REACT_19327
OTTHUMG00000032785	REACT_21340
OTTHUMG00000032775	REACT_16936
OTTHUMG00000032775	REACT_17029
OTTHUMG00000032775	REACT_17004
OTTHUMG00000032775	REACT_16952
OTTHUMG00000032775	REACT_17015
OTTHUMG00000032773	REACT_11057
OTTHUMG00000032773	REACT_13523
OTTHUMG00000032773	REACT_11193
OTTHUMG00000032773	REACT_15493
OTTHUMG00000032773	REACT_15314
OTTHUMG00000032773	REACT_13433
OTTHUMG00000032773	REACT_13567
OTTHUMG00000032773	REACT_13450
OTTHUMG00000032773	REACT_13705
OTTHUMG00000032773	REACT_22258
OTTHUMG00000032751	REACT_15518
OTTHUMG00000032751	REACT_25149
OTTHUMG00000032751	REACT_25300
OTTHUMG00000032741	REACT_11238
OTTHUMG00000032741	REACT_11193
OTTHUMG00000032741	REACT_25073
OTTHUMG00000032742	REACT_2032
OTTHUMG00000032742	REACT_1853
OTTHUMG00000032742	REACT_17015
OTTHUMG00000032742	REACT_22433
OTTHUMG00000032742	REACT_22426
OTTHUMG00000032742	REACT_22387
OTTHUMG00000032742	REACT_22161
OTTHUMG00000032732	REACT_19373
OTTHUMG00000032732	REACT_19331
OTTHUMG00000032732	REACT_20676
OTTHUMG00000032729	REACT_20
OTTHUMG00000032729	REACT_278
OTTHUMG00000032729	REACT_604
OTTHUMG00000032729	REACT_6900
OTTHUMG00000032729	REACT_13552
OTTHUMG00000032729	REACT_15523
OTTHUMG00000032729	REACT_25078
OTTHUMG00000032729	REACT_24980
OTTHUMG00000032729	REACT_25162
OTTHUMG00000032729	REACT_25216
OTTHUMG00000032729	REACT_25229
OTTHUMG00000032710	REACT_15518
OTTHUMG00000032710	REACT_19397
OTTHUMG00000032710	REACT_19118
OTTHUMG00000032710	REACT_19314
OTTHUMG00000033086	REACT_17015
OTTHUMG00000033086	REACT_22426
OTTHUMG00000033086	REACT_22161
OTTHUMG00000033086	REACT_25046
OTTHUMG00000033086	REACT_25208
OTTHUMG00000033086	REACT_25085
OTTHUMG00000033077	REACT_15314
OTTHUMG00000033077	REACT_15369
OTTHUMG00000033077	REACT_13433
OTTHUMG00000033077	REACT_13567
OTTHUMG00000033077	REACT_13705
OTTHUMG00000033077	REACT_13645
OTTHUMG00000033077	REACT_22258
OTTHUMG00000033051	REACT_1505
OTTHUMG00000033051	REACT_15380
OTTHUMG00000033051	REACT_18274
OTTHUMG00000033051	REACT_18325
OTTHUMG00000032687	REACT_17004
OTTHUMG00000032687	REACT_16907
OTTHUMG00000032687	REACT_16952
OTTHUMG00000032687	REACT_17015
OTTHUMG00000032657	REACT_15518
OTTHUMG00000032657	REACT_19305
OTTHUMG00000032657	REACT_19118
OTTHUMG00000032657	REACT_19343
OTTHUMG00000033053	REACT_6900
OTTHUMG00000033053	REACT_11152
OTTHUMG00000032638	REACT_15518
OTTHUMG00000032638	REACT_19397
OTTHUMG00000032638	REACT_19118
OTTHUMG00000032638	REACT_19315
OTTHUMG00000033047	REACT_19241
OTTHUMG00000033047	REACT_22279
OTTHUMG00000033047	REACT_22258
OTTHUMG00000033045	REACT_11054
OTTHUMG00000033045	REACT_11041
OTTHUMG00000033045	REACT_11040
OTTHUMG00000033045	REACT_17017
OTTHUMG00000033045	REACT_17062
OTTHUMG00000033045	REACT_16957
OTTHUMG00000033045	REACT_22258
OTTHUMG00000032623	REACT_16969
OTTHUMG00000032623	REACT_17044
OTTHUMG00000033038	REACT_152
OTTHUMG00000033038	REACT_2137
OTTHUMG00000033038	REACT_1538
OTTHUMG00000033038	REACT_1041
OTTHUMG00000033038	REACT_1072
OTTHUMG00000033038	REACT_6820
OTTHUMG00000033038	REACT_6785
OTTHUMG00000033038	REACT_6828
OTTHUMG00000033038	REACT_6871
OTTHUMG00000033038	REACT_6761
OTTHUMG00000033038	REACT_6850
OTTHUMG00000033038	REACT_6867
OTTHUMG00000033038	REACT_6837
OTTHUMG00000033038	REACT_6781
OTTHUMG00000033038	REACT_6904
OTTHUMG00000033038	REACT_6954
OTTHUMG00000033038	REACT_8017
OTTHUMG00000033038	REACT_21279
OTTHUMG00000032549	REACT_1195
OTTHUMG00000032549	REACT_498
OTTHUMG00000032549	REACT_999
OTTHUMG00000032549	REACT_762
OTTHUMG00000032549	REACT_578
OTTHUMG00000032549	REACT_964
OTTHUMG00000032549	REACT_634
OTTHUMG00000032549	REACT_2077
OTTHUMG00000032549	REACT_962
OTTHUMG00000032549	REACT_549
OTTHUMG00000032549	REACT_332
OTTHUMG00000032549	REACT_614
OTTHUMG00000032549	REACT_661
OTTHUMG00000032549	REACT_524
OTTHUMG00000032549	REACT_697
OTTHUMG00000032549	REACT_11061
OTTHUMG00000032549	REACT_12033
OTTHUMG00000032549	REACT_6900
OTTHUMG00000032549	REACT_12005
OTTHUMG00000032549	REACT_12076
OTTHUMG00000032549	REACT_12002
OTTHUMG00000032549	REACT_9417
OTTHUMG00000032549	REACT_12606
OTTHUMG00000032549	REACT_12579
OTTHUMG00000032549	REACT_17025
OTTHUMG00000032549	REACT_16888
OTTHUMG00000032549	REACT_12056
OTTHUMG00000032549	REACT_12058
OTTHUMG00000032549	REACT_12077
OTTHUMG00000032549	REACT_18334
OTTHUMG00000032549	REACT_23898
OTTHUMG00000032549	REACT_18266
OTTHUMG00000032549	REACT_20605
OTTHUMG00000032549	REACT_24915
OTTHUMG00000032549	REACT_25064
OTTHUMG00000032549	REACT_24994
OTTHUMG00000032549	REACT_21257
OTTHUMG00000033081	REACT_1698
OTTHUMG00000033081	REACT_522
OTTHUMG00000033081	REACT_1923
OTTHUMG00000032502	REACT_467
OTTHUMG00000032502	REACT_1753
OTTHUMG00000032502	REACT_1735
OTTHUMG00000032502	REACT_1849
OTTHUMG00000032502	REACT_1281
OTTHUMG00000032502	REACT_125
OTTHUMG00000032502	REACT_894
OTTHUMG00000032502	REACT_1366
OTTHUMG00000032502	REACT_1788
OTTHUMG00000032502	REACT_71
OTTHUMG00000032502	REACT_1675
OTTHUMG00000032502	REACT_2039
OTTHUMG00000032502	REACT_78
OTTHUMG00000032502	REACT_387
OTTHUMG00000032502	REACT_397
OTTHUMG00000032502	REACT_1597
OTTHUMG00000033056	REACT_1190
OTTHUMG00000033056	REACT_22279
OTTHUMG00000033056	REACT_22258
OTTHUMG00000033082	REACT_604
OTTHUMG00000033082	REACT_11061
OTTHUMG00000033082	REACT_12079
OTTHUMG00000033082	REACT_6900
OTTHUMG00000033082	REACT_9417
OTTHUMG00000033082	REACT_17025
OTTHUMG00000033082	REACT_16888
OTTHUMG00000033082	REACT_12056
OTTHUMG00000033082	REACT_9470
OTTHUMG00000033082	REACT_21272
OTTHUMG00000033082	REACT_21310
OTTHUMG00000033082	REACT_12526
OTTHUMG00000033082	REACT_12623
OTTHUMG00000033082	REACT_12051
OTTHUMG00000033082	REACT_12519
OTTHUMG00000033082	REACT_12478
OTTHUMG00000033082	REACT_22237
OTTHUMG00000033082	REACT_22228
OTTHUMG00000033082	REACT_18266
OTTHUMG00000032457	REACT_13723
OTTHUMG00000032457	REACT_13477
OTTHUMG00000032457	REACT_13685
OTTHUMG00000032457	REACT_15518
OTTHUMG00000032457	REACT_19419
OTTHUMG00000032457	REACT_19397
OTTHUMG00000032457	REACT_19118
OTTHUMG00000032457	REACT_23947
OTTHUMG00000032447	REACT_6894
OTTHUMG00000032447	REACT_6822
OTTHUMG00000032447	REACT_6802
OTTHUMG00000032447	REACT_6900
OTTHUMG00000032447	REACT_6966
OTTHUMG00000032417	REACT_20
OTTHUMG00000032417	REACT_798
OTTHUMG00000032417	REACT_278
OTTHUMG00000032417	REACT_604
OTTHUMG00000032417	REACT_622
OTTHUMG00000032417	REACT_9480
OTTHUMG00000032417	REACT_11061
OTTHUMG00000032417	REACT_12033
OTTHUMG00000032417	REACT_6900
OTTHUMG00000032417	REACT_12065
OTTHUMG00000032417	REACT_9417
OTTHUMG00000032417	REACT_12578
OTTHUMG00000032417	REACT_17025
OTTHUMG00000032417	REACT_16888
OTTHUMG00000032417	REACT_12056
OTTHUMG00000032417	REACT_12058
OTTHUMG00000032417	REACT_9470
OTTHUMG00000032417	REACT_21272
OTTHUMG00000032417	REACT_21374
OTTHUMG00000032417	REACT_11043
OTTHUMG00000032417	REACT_11034
OTTHUMG00000032417	REACT_11123
OTTHUMG00000032417	REACT_12051
OTTHUMG00000032417	REACT_12519
OTTHUMG00000032417	REACT_13552
OTTHUMG00000032417	REACT_15523
OTTHUMG00000032417	REACT_15443
OTTHUMG00000032417	REACT_15381
OTTHUMG00000032417	REACT_22237
OTTHUMG00000032417	REACT_22205
OTTHUMG00000032417	REACT_18334
OTTHUMG00000032417	REACT_19344
OTTHUMG00000032417	REACT_19183
OTTHUMG00000032417	REACT_19405
OTTHUMG00000032417	REACT_23916
OTTHUMG00000032417	REACT_20524
OTTHUMG00000032417	REACT_19140
OTTHUMG00000032417	REACT_22351
OTTHUMG00000032417	REACT_22384
OTTHUMG00000032417	REACT_18266
OTTHUMG00000032417	REACT_23847
OTTHUMG00000032417	REACT_22365
OTTHUMG00000032417	REACT_20676
OTTHUMG00000032417	REACT_21384
OTTHUMG00000032417	REACT_23853
OTTHUMG00000032413	REACT_14797
OTTHUMG00000032413	REACT_18372
OTTHUMG00000032413	REACT_19184
OTTHUMG00000032413	REACT_19327
OTTHUMG00000032413	REACT_18377
OTTHUMG00000032413	REACT_21340
OTTHUMG00000032409	REACT_15550
OTTHUMG00000032409	REACT_15380
OTTHUMG00000032409	REACT_17015
OTTHUMG00000032409	REACT_22426
OTTHUMG00000032409	REACT_22161
OTTHUMG00000032396	REACT_682
OTTHUMG00000032396	REACT_910
OTTHUMG00000032396	REACT_152
OTTHUMG00000032396	REACT_383
OTTHUMG00000032396	REACT_21300
OTTHUMG00000032387	REACT_19271
OTTHUMG00000032387	REACT_17044
OTTHUMG00000032387	REACT_19259
OTTHUMG00000032387	REACT_19277
OTTHUMG00000032387	REACT_18266
OTTHUMG00000032387	REACT_20558
OTTHUMG00000032361	REACT_11238
OTTHUMG00000032361	REACT_11193
OTTHUMG00000032361	REACT_25073
OTTHUMG00000032343	REACT_2203
OTTHUMG00000032343	REACT_152
OTTHUMG00000032343	REACT_15364
OTTHUMG00000032343	REACT_15296
OTTHUMG00000032343	REACT_15451
OTTHUMG00000032343	REACT_15479
OTTHUMG00000032343	REACT_21391
OTTHUMG00000032315	REACT_6959
OTTHUMG00000032315	REACT_6926
OTTHUMG00000032315	REACT_6960
OTTHUMG00000032315	REACT_13433
OTTHUMG00000032317	REACT_34
OTTHUMG00000032317	REACT_13433
OTTHUMG00000032317	REACT_13705
OTTHUMG00000032311	REACT_19241
OTTHUMG00000032311	REACT_22279
OTTHUMG00000032311	REACT_22258
OTTHUMG00000032304	REACT_1830
OTTHUMG00000032304	REACT_1853
OTTHUMG00000032304	REACT_17015
OTTHUMG00000032304	REACT_22161
OTTHUMG00000032300	REACT_6900
OTTHUMG00000032300	REACT_25359
OTTHUMG00000032300	REACT_25271
OTTHUMG00000140098	REACT_6959
OTTHUMG00000140098	REACT_6946
OTTHUMG00000140098	REACT_13433
OTTHUMG00000032287	REACT_2159
OTTHUMG00000032287	REACT_1979
OTTHUMG00000032287	REACT_1258
OTTHUMG00000032287	REACT_1079
OTTHUMG00000032287	REACT_931
OTTHUMG00000032287	REACT_2085
OTTHUMG00000032287	REACT_1815
OTTHUMG00000032287	REACT_2099
OTTHUMG00000032287	REACT_1014
OTTHUMG00000032287	REACT_71
OTTHUMG00000032287	REACT_79
OTTHUMG00000032287	REACT_1762
OTTHUMG00000032287	REACT_17015
OTTHUMG00000032265	REACT_1915
OTTHUMG00000032265	REACT_1783
OTTHUMG00000032265	REACT_821
OTTHUMG00000032265	REACT_1590
OTTHUMG00000032265	REACT_152
OTTHUMG00000032265	REACT_329
OTTHUMG00000032265	REACT_471
OTTHUMG00000032265	REACT_21391
OTTHUMG00000032265	REACT_21267
OTTHUMG00000032228	REACT_682
OTTHUMG00000032228	REACT_910
OTTHUMG00000032228	REACT_2203
OTTHUMG00000032228	REACT_152
OTTHUMG00000032228	REACT_383
OTTHUMG00000032228	REACT_15364
OTTHUMG00000032228	REACT_15296
OTTHUMG00000032228	REACT_15451
OTTHUMG00000032228	REACT_15479
OTTHUMG00000032228	REACT_21391
OTTHUMG00000032228	REACT_21300
OTTHUMG00000032214	REACT_604
OTTHUMG00000032214	REACT_25201
OTTHUMG00000032214	REACT_24970
OTTHUMG00000032192	REACT_578
OTTHUMG00000032192	REACT_964
OTTHUMG00000032192	REACT_330
OTTHUMG00000032127	REACT_2203
OTTHUMG00000032127	REACT_152
OTTHUMG00000032127	REACT_15364
OTTHUMG00000032127	REACT_15296
OTTHUMG00000032127	REACT_15451
OTTHUMG00000032127	REACT_15479
OTTHUMG00000032127	REACT_21391
OTTHUMG00000032124	REACT_932
OTTHUMG00000032124	REACT_2014
OTTHUMG00000032124	REACT_899
OTTHUMG00000032124	REACT_152
OTTHUMG00000032124	REACT_383
OTTHUMG00000032124	REACT_6776
OTTHUMG00000032117	REACT_1008
OTTHUMG00000032117	REACT_723
OTTHUMG00000032117	REACT_474
OTTHUMG00000032112	REACT_34
OTTHUMG00000032112	REACT_13433
OTTHUMG00000032112	REACT_13705
OTTHUMG00000032053	REACT_604
OTTHUMG00000032053	REACT_1439
OTTHUMG00000032053	REACT_2051
OTTHUMG00000032053	REACT_12051
OTTHUMG00000032054	REACT_14797
OTTHUMG00000032054	REACT_14828
OTTHUMG00000032054	REACT_14819
OTTHUMG00000032054	REACT_19184
OTTHUMG00000032054	REACT_19231
OTTHUMG00000032054	REACT_21340
OTTHUMG00000032030	REACT_13698
OTTHUMG00000032030	REACT_13650
OTTHUMG00000032025	REACT_17004
OTTHUMG00000032025	REACT_16907
OTTHUMG00000032025	REACT_16952
OTTHUMG00000032025	REACT_17015
OTTHUMG00000032004	REACT_13698
OTTHUMG00000032004	REACT_13650
OTTHUMG00000031993	REACT_15518
OTTHUMG00000031993	REACT_19397
OTTHUMG00000031993	REACT_19118
OTTHUMG00000031993	REACT_19320
OTTHUMG00000031971	REACT_756
OTTHUMG00000031971	REACT_63
OTTHUMG00000031971	REACT_1371
OTTHUMG00000031971	REACT_1788
OTTHUMG00000031971	REACT_281
OTTHUMG00000031971	REACT_347
OTTHUMG00000031971	REACT_1036
OTTHUMG00000031971	REACT_571
OTTHUMG00000031971	REACT_21352
OTTHUMG00000031971	REACT_22339
OTTHUMG00000031953	REACT_11123
OTTHUMG00000031953	REACT_11235
OTTHUMG00000031953	REACT_19187
OTTHUMG00000031953	REACT_19400
OTTHUMG00000031941	REACT_15550
OTTHUMG00000031941	REACT_15380
OTTHUMG00000031933	REACT_467
OTTHUMG00000031933	REACT_1735
OTTHUMG00000031933	REACT_125
OTTHUMG00000031933	REACT_71
OTTHUMG00000031933	REACT_1675
OTTHUMG00000031933	REACT_2039
OTTHUMG00000031899	REACT_19323
OTTHUMG00000031899	REACT_22258
OTTHUMG00000031872	REACT_2001
OTTHUMG00000031872	REACT_2105
OTTHUMG00000031872	REACT_299
OTTHUMG00000031857	REACT_19351
